departure_time,air_temp,dew_point,sea_level_pressure,wind_speed,sky_condition
2017-10-25 22:00:00,0.40384615384615385,0.6428571428571429,0.5707070707070703,0.0625,0.0
2017-10-25 22:15:00,0.40384615384615385,0.6428571428571429,0.5707070707070703,0.0625,0.0
2017-10-25 22:30:00,0.4230769230769231,0.6428571428571429,0.5764790764790757,0.0625,0.0
2017-10-25 22:45:00,0.4230769230769231,0.6428571428571429,0.5764790764790757,0.0625,0.0
2017-10-25 23:00:00,0.4230769230769231,0.6428571428571429,0.5764790764790757,0.0625,0.0
2017-10-25 23:15:00,0.4230769230769231,0.6428571428571429,0.5764790764790757,0.0625,0.0
2017-10-25 23:30:00,0.44999999999999996,0.6749999999999999,0.5822510822510811,0.0625,0.8888888888888888
2017-10-25 23:45:00,0.44999999999999996,0.6749999999999999,0.5822510822510811,0.0625,0.8888888888888888
2017-10-26 06:00:00,0.5442307692307693,0.6803571428571429,0.5129870129870134,0.0625,0.8888888888888888
2017-10-26 06:15:00,0.5442307692307693,0.6803571428571429,0.5129870129870134,0.0625,0.8888888888888888
2017-10-26 06:30:00,0.5384615384615384,0.6785714285714286,0.5108225108225108,0.0625,0.0
2017-10-26 06:45:00,0.5384615384615384,0.6785714285714286,0.5108225108225108,0.0625,0.0
2017-10-26 07:00:00,0.5384615384615384,0.6785714285714286,0.5108225108225108,0.0625,0.0
2017-10-26 07:15:00,0.5384615384615384,0.6785714285714286,0.5108225108225108,0.0625,0.0
2017-10-26 07:30:00,0.5384615384615384,0.6964285714285714,0.5086580086580081,0.0625,0.0
2017-10-26 07:45:00,0.5384615384615384,0.6964285714285714,0.5086580086580081,0.0625,0.0
2017-10-26 08:00:00,0.5384615384615384,0.6964285714285714,0.5086580086580081,0.0625,0.0
2017-10-26 08:15:00,0.5384615384615384,0.6964285714285714,0.5086580086580081,0.0625,0.0
2017-10-26 08:30:00,0.5365384615384615,0.6767857142857142,0.5064935064935056,0.0625,0.8888888888888888
2017-10-26 08:45:00,0.5365384615384615,0.6767857142857142,0.5064935064935056,0.0625,0.8888888888888888
2017-10-26 09:00:00,0.5365384615384615,0.6767857142857142,0.5064935064935056,0.0625,0.8888888888888888
2017-10-26 09:15:00,0.5365384615384615,0.6767857142857142,0.5064935064935056,0.0625,0.8888888888888888
2017-10-26 09:30:00,0.46153846153846156,0.6785714285714286,0.512987012987011,0.0625,0.0
2017-10-26 09:45:00,0.46153846153846156,0.6785714285714286,0.512987012987011,0.0625,0.0
2017-10-26 10:00:00,0.46153846153846156,0.6785714285714286,0.512987012987011,0.0625,0.0
2017-10-26 10:15:00,0.46153846153846156,0.6785714285714286,0.512987012987011,0.0625,0.0
2017-10-26 10:30:00,0.4230769230769231,0.6607142857142857,0.519480519480519,0.0625,0.0
2017-10-26 10:45:00,0.4230769230769231,0.6607142857142857,0.519480519480519,0.0625,0.0
2017-10-26 11:00:00,0.4230769230769231,0.6607142857142857,0.519480519480519,0.0625,0.0
2017-10-26 11:15:00,0.4230769230769231,0.6607142857142857,0.519480519480519,0.0625,0.0
2017-10-26 11:30:00,0.47692307692307695,0.6767857142857142,0.5259740259740244,0.0625,0.8888888888888888
2017-10-26 11:45:00,0.47692307692307695,0.6767857142857142,0.5259740259740244,0.0625,0.8888888888888888
2017-10-26 12:00:00,0.47692307692307695,0.6767857142857142,0.5259740259740244,0.0625,0.8888888888888888
2017-10-26 12:15:00,0.47692307692307695,0.6767857142857142,0.5259740259740244,0.0625,0.8888888888888888
2017-10-26 12:30:00,0.4423076923076923,0.6785714285714286,0.5266955266955246,0.125,0.0
2017-10-26 12:45:00,0.4423076923076923,0.6785714285714286,0.5266955266955246,0.125,0.0
2017-10-26 13:00:00,0.4423076923076923,0.6785714285714286,0.5266955266955246,0.125,0.0
2017-10-26 13:15:00,0.4423076923076923,0.6785714285714286,0.5266955266955246,0.125,0.0
2017-10-26 13:30:00,0.4423076923076923,0.6607142857142857,0.527417027417027,0.125,0.0
2017-10-26 13:45:00,0.4423076923076923,0.6607142857142857,0.527417027417027,0.125,0.0
2017-10-26 14:00:00,0.4423076923076923,0.6607142857142857,0.527417027417027,0.125,0.0
2017-10-26 14:15:00,0.4423076923076923,0.6607142857142857,0.527417027417027,0.125,0.0
2017-10-26 14:30:00,0.4480769230769231,0.6678571428571428,0.5281385281385271,0.0625,1.0
2017-10-26 14:45:00,0.4480769230769231,0.6678571428571428,0.5281385281385271,0.0625,1.0
2017-10-26 15:00:00,0.4480769230769231,0.6678571428571428,0.5281385281385271,0.0625,1.0
2017-10-26 15:15:00,0.4480769230769231,0.6678571428571428,0.5281385281385271,0.0625,1.0
2017-10-26 15:30:00,0.46153846153846156,0.6964285714285714,0.5288600288600271,0.0625,0.0
2017-10-26 15:45:00,0.46153846153846156,0.6964285714285714,0.5288600288600271,0.0625,0.0
2017-10-26 16:00:00,0.46153846153846156,0.6964285714285714,0.5288600288600271,0.0625,0.0
2017-10-26 16:15:00,0.46153846153846156,0.6964285714285714,0.5288600288600271,0.0625,0.0
2017-10-26 16:30:00,0.46153846153846156,0.6785714285714286,0.5295815295815297,0.0625,0.0
2017-10-26 16:45:00,0.46153846153846156,0.6785714285714286,0.5295815295815297,0.0625,0.0
2017-10-26 17:00:00,0.46153846153846156,0.6785714285714286,0.5295815295815297,0.0625,0.0
2017-10-26 17:15:00,0.46153846153846156,0.6785714285714286,0.5295815295815297,0.0625,0.0
2017-10-26 17:30:00,0.41730769230769227,0.6410714285714285,0.5303030303030298,0.0625,1.0
2017-10-26 17:45:00,0.41730769230769227,0.6410714285714285,0.5303030303030298,0.0625,1.0
2017-10-26 18:00:00,0.41730769230769227,0.6410714285714285,0.5303030303030298,0.0625,1.0
2017-10-26 18:15:00,0.41730769230769227,0.6410714285714285,0.5303030303030298,0.0625,1.0
2017-10-26 18:30:00,0.46153846153846156,0.6785714285714286,0.5288600288600271,0.0625,0.0
2017-10-26 18:45:00,0.46153846153846156,0.6785714285714286,0.5288600288600271,0.0625,0.0
2017-10-26 19:00:00,0.46153846153846156,0.6785714285714286,0.5288600288600271,0.0625,0.0
2017-10-26 19:15:00,0.46153846153846156,0.6785714285714286,0.5288600288600271,0.0625,0.0
2017-10-26 19:30:00,0.46153846153846156,0.6785714285714286,0.527417027417027,0.0625,0.0
2017-10-26 19:45:00,0.46153846153846156,0.6785714285714286,0.527417027417027,0.0625,0.0
2017-10-26 20:00:00,0.46153846153846156,0.6785714285714286,0.527417027417027,0.0625,0.0
