2017 01 07 13    10     0 -9999 -9999    10     0 -9999 -9999
2017 01 07 14     0     0 -9999   160    10     0 -9999 -9999
2017 01 07 15     8    -7 10247   220    20     9 -9999 -9999
2017 01 07 16    10     0 -9999   150    10     0 -9999 -9999
2017 01 07 17    20   -30 -9999   310    40     0 -9999 -9999
2017 01 07 18    -4   -15 10239   220    10     9 -9999 -9999
2017 01 07 19     0   -30 -9999   340    30 -9999 -9999 -9999
2017 01 07 20    10   -80 -9999   300    50 -9999 -9999 -9999
2017 01 07 21     6   -89 10230   320    10     9 -9999 -9999
2017 01 07 22     0   -90 -9999   310    60 -9999 -9999 -9999
2017 01 07 23     0   -90 -9999   310    70 -9999 -9999 -9999
2017 01 08 00     7  -102 10238   320    30     3 -9999 -9999
2017 01 08 01    10  -100 -9999   300    70 -9999 -9999 -9999
2017 01 08 02    20  -100 -9999   320    70 -9999 -9999 -9999
2017 01 08 03    40  -101 10233   360    40     7 -9999 -9999
2017 01 08 04    50  -110 -9999   320    80 -9999 -9999 -9999
2017 01 08 05    60  -100 -9999   330    70 -9999 -9999 -9999
2017 01 08 06    62   -64 10202   220    20     6 -9999 -9999
2017 01 08 07    70  -100 -9999   320    80 -9999 -9999 -9999
2017 01 08 08    60  -100 -9999   300    80 -9999 -9999 -9999
2017 01 08 09    23  -110 10209   220    30     6 -9999 -9999
2017 01 08 10    50  -110 -9999   300    90 -9999 -9999 -9999
2017 01 08 11    50  -110 -9999   300    80 -9999 -9999 -9999
2017 01 08 12    -8  -120 10224   220    10     0 -9999 -9999
2017 01 08 13    40  -130 -9999   300    90 -9999 -9999 -9999
2017 01 08 14    30  -130 -9999   330    90 -9999 -9999 -9999
2017 01 08 15    28  -115 10246    20    40     9 -9999 -9999
2017 01 08 16    20  -140 -9999   310    90 -9999 -9999 -9999
2017 01 08 17    10  -130 -9999   330    80 -9999 -9999 -9999
2017 01 08 18    12  -126 10267   360    50     9 -9999 -9999
2017 01 08 19   -10  -120 -9999   330    60 -9999 -9999 -9999
2017 01 08 20   -30  -130 -9999   330    20 -9999 -9999 -9999
2017 01 08 21    -3  -139 10277   360    50     9 -9999 -9999
2017 01 08 22   -20  -130 -9999   320    60 -9999 -9999 -9999
2017 01 08 23   -20  -130 -9999   330    60 -9999 -9999 -9999
2017 01 09 00   -15  -143 10291    40    20     0 -9999 -9999
2017 01 09 01   -10  -120 -9999    30    40 -9999 -9999 -9999
2017 01 09 02    10  -140 -9999   360    40 -9999 -9999 -9999
2017 01 09 03    11  -145 10286    70    30     0 -9999 -9999
2017 01 09 04    30  -150 -9999   340    50 -9999 -9999 -9999
2017 01 09 05    40  -150 -9999   280    40 -9999 -9999 -9999
2017 01 09 06    38  -139 10251   220    30     0 -9999 -9999
2017 01 09 07    40  -140 -9999   230    60 -9999 -9999 -9999
2017 01 09 08    40  -120 -9999   230    70 -9999 -9999 -9999
2017 01 09 09    17  -111 10238   220    40     0 -9999 -9999
2017 01 09 10    20  -120 -9999   210    60 -9999 -9999 -9999
2017 01 09 11    10  -110 -9999   220    60 -9999 -9999 -9999
2017 01 09 12    -2   -81 10238   250    40     0 -9999 -9999
2017 01 09 13     0   -90 -9999   220    40 -9999 -9999 -9999
2017 01 09 14     0   -80 -9999   200    20 -9999 -9999 -9999
2017 01 09 15    -9   -71 10249   270    30     9 -9999 -9999
2017 01 09 16   -30   -90 -9999   340    30 -9999 -9999 -9999
2017 01 09 17    10  -180 -9999   330    90 -9999 -9999 -9999
2017 01 09 18    11  -150 10274    20    30     9 -9999 -9999
2017 01 09 19   -10  -170 -9999   320    90 -9999 -9999 -9999
2017 01 09 20   -20  -170 -9999   320    90 -9999 -9999 -9999
2017 01 09 21   -15  -172 10292   360    40     9 -9999 -9999
2017 01 09 22   -40  -160 -9999   330    40 -9999 -9999 -9999
2017 01 09 23   -40  -160 -9999   340    40 -9999 -9999 -9999
2017 01 10 00   -14  -171 10313   340    30     7 -9999 -9999
2017 01 10 01   -30  -150 -9999   340    30 -9999 -9999 -9999
2017 01 10 02     0  -170 -9999   330    40 -9999 -9999 -9999
2017 01 10 03    19  -193 10315   320    60     2 -9999 -9999
2017 01 10 04    20  -180 -9999   300    30 -9999 -9999 -9999
2017 01 10 05    30  -190 -9999   310    60 -9999 -9999 -9999
2017 01 10 06    43  -201 10283   320    40     6 -9999 -9999
2017 01 10 07    40  -190 -9999   280    80 -9999 -9999 -9999
2017 01 10 08    40  -190 -9999   280    80 -9999 -9999 -9999
2017 01 10 09    21  -145 10290   250    10     2 -9999 -9999
2017 01 10 10    30  -190 -9999   290    50 -9999 -9999 -9999
2017 01 10 11     0  -200 -9999   350    30 -9999 -9999 -9999
2017 01 10 12    -2  -122 10298   270    20     0 -9999 -9999
2017 01 10 13   -40  -160 -9999   360    20 -9999 -9999 -9999
2017 01 10 14   -60  -160 -9999   160    10 -9999 -9999 -9999
2017 01 10 15   -14  -118 10301   250    10     9 -9999 -9999
2017 01 10 16   -70  -140 -9999 -9999    10 -9999 -9999 -9999
2017 01 10 17   -70  -130 -9999     0     0 -9999 -9999 -9999
2017 01 10 18   -46  -118 10290   220    10     9 -9999 -9999
2017 01 10 19   -90  -140 -9999 -9999    10 -9999 -9999 -9999
2017 01 10 20   -90  -140 -9999 -9999    10 -9999 -9999 -9999
2017 01 10 21   -53  -116 10270   180    10     9 -9999 -9999
2017 01 10 22   -90  -140 -9999    10    10 -9999 -9999 -9999
2017 01 10 23   -80  -130 -9999 -9999    10 -9999 -9999 -9999
2017 01 11 00   -59  -108 10268 -9999    10     0 -9999 -9999
2017 01 11 01   -50  -110 -9999    10    20 -9999 -9999 -9999
2017 01 11 02   -10  -120 -9999   330    20 -9999 -9999 -9999
2017 01 11 03    17  -111 10265   340    10     2 -9999 -9999
2017 01 11 04    40  -140 -9999   300    20 -9999 -9999 -9999
2017 01 11 05    50  -140 -9999 -9999    20 -9999 -9999 -9999
2017 01 11 06    65  -116 10230   200    20     2 -9999 -9999
2017 01 11 07    70  -160 -9999   300   100 -9999 -9999 -9999
2017 01 11 08    70  -150 -9999   300    80 -9999 -9999 -9999
2017 01 11 09    44  -125 10227   220    20     3 -9999 -9999
2017 01 11 10    60  -150 -9999   280    40 -9999 -9999 -9999
2017 01 11 11    50  -150 -9999   280    40 -9999 -9999 -9999
2017 01 11 12    -3  -100 10237   270    20     3 -9999 -9999
2017 01 11 13     0  -140 -9999    10    20 -9999 -9999 -9999
2017 01 11 14   -10  -130 -9999     0     0 -9999 -9999 -9999
2017 01 11 15    17  -125 10241    40    20     9 -9999 -9999
2017 01 11 16   -70  -130 -9999    10    20 -9999 -9999 -9999
2017 01 11 17   -60  -120 -9999   360    30 -9999 -9999 -9999
2017 01 11 18   -13  -126 10234    90    20     9 -9999 -9999
2017 01 11 19   -50  -120 -9999   350    20 -9999 -9999 -9999
2017 01 11 20   -60  -120 -9999     0     0 -9999 -9999 -9999
2017 01 11 21   -70  -126 10227    20    30     9 -9999 -9999
2017 01 11 22   -70  -130 -9999   350    20 -9999 -9999 -9999
2017 01 11 23   -70  -110 -9999 -9999    10 -9999 -9999 -9999
2017 01 12 00   -22  -120 10230    20    10     2 -9999 -9999
2017 01 12 01   -20   -90 -9999 -9999    10 -9999 -9999 -9999
2017 01 12 02    20  -120 -9999   340    40 -9999 -9999 -9999
2017 01 12 03    36  -112 10228   180    20     3 -9999 -9999
2017 01 12 04    60  -140 -9999   290    70 -9999 -9999 -9999
2017 01 12 05    60  -140 -9999   300    70 -9999 -9999 -9999
2017 01 12 06    52  -123 10192   220    50     3 -9999 -9999
2017 01 12 07    60  -130 -9999 -9999    40 -9999 -9999 -9999
2017 01 12 08    50  -130 -9999   220    50     0 -9999 -9999
2017 01 12 09    34  -117 10180   250    20     5 -9999 -9999
2017 01 12 10    40  -120 -9999   240    60     0 -9999 -9999
2017 01 12 11    40  -110 -9999   270    40 -9999 -9999 -9999
2017 01 12 12    -1  -106 10189   200    10     6 -9999 -9999
2017 01 12 13     0  -140 -9999    10    20 -9999 -9999 -9999
2017 01 12 14     0  -140 -9999   340    30 -9999 -9999 -9999
2017 01 12 15    33  -149 10208   340    20     9 -9999 -9999
2017 01 12 16     0  -160 -9999    10    70 -9999 -9999 -9999
2017 01 12 17     0  -160 -9999    10    70 -9999 -9999 -9999
